2025-06-04 18:52:21,629 - client - INFO - Connected to server as player 0
2025-06-04 18:52:21,642 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 180, 'y': 200, 'angle': 0, 'speed': 0, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': False, 'countdown': None, 'players_ready': {}, 'race_start_time': None, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,149 - client - INFO - Collision detected at (669, 684)
2025-06-04 19:20:02,169 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 671.8287215241228, 'y': 713.3254753364109, 'angle': 374.0347615811946, 'speed': -1.3466774739210841e-260, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,182 - client - INFO - Collision detected at (671, 694)
2025-06-04 19:20:02,202 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 669.4036696851512, 'y': 703.623974237184, 'angle': 375.76810363587066, 'speed': 4.0400324217632524e-261, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,216 - client - INFO - Collision detected at (669, 684)
2025-06-04 19:20:02,236 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 672.1210617875204, 'y': 713.2476835097037, 'angle': 377.6374348976164, 'speed': -1.2120097265289757e-261, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,250 - client - INFO - Collision detected at (671, 693)
2025-06-04 19:20:02,270 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 669.0911887931533, 'y': 703.7177375687236, 'angle': 377.3607307134296, 'speed': 3.636029179586927e-262, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,283 - client - INFO - Collision detected at (668, 684)
2025-06-04 19:20:02,303 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 672.0750027603713, 'y': 713.2622047727657, 'angle': 381.56664447009257, 'speed': -1.0908087538760781e-262, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,316 - client - INFO - Collision detected at (670, 693)
2025-06-04 19:20:02,337 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 668.3992229924812, 'y': 703.9622777247739, 'angle': 378.14927791000974, 'speed': 3.2724262616282344e-263, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,349 - client - INFO - Collision detected at (667, 684)
2025-06-04 19:20:02,371 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 671.5141081873309, 'y': 713.4647768814646, 'angle': 381.80153424446013, 'speed': -9.817278784884702e-264, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,383 - client - INFO - Collision detected at (670, 693)
2025-06-04 19:20:02,405 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 667.8002334668578, 'y': 704.179997155449, 'angle': 379.7448076114847, 'speed': 2.9451836354654104e-264, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,416 - client - INFO - Collision detected at (666, 684)
2025-06-04 19:20:02,440 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 671.1784950078147, 'y': 713.5920824164787, 'angle': 380.7466846127418, 'speed': -8.835550906396231e-265, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,449 - client - INFO - Collision detected at (669, 694)
2025-06-04 19:20:02,472 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 667.6361782350002, 'y': 704.2405054435271, 'angle': 380.06654598169405, 'speed': 2.650665271918869e-265, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,483 - client - INFO - Collision detected at (666, 684)
2025-06-04 19:20:02,505 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 671.0672387570835, 'y': 713.633472157713, 'angle': 381.735058303977, 'speed': -7.951995815756607e-266, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,516 - client - INFO - Collision detected at (669, 694)
2025-06-04 19:20:02,539 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 667.364138949346, 'y': 704.3443897587924, 'angle': 379.047176560064, 'speed': 2.3855987447269822e-266, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,549 - client - INFO - Collision detected at (666, 684)
2025-06-04 19:20:02,573 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 670.627551839455, 'y': 713.796909862377, 'angle': 375.39255527616774, 'speed': -7.156796234180946e-267, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,582 - client - INFO - Collision detected at (671, 694)
2025-06-04 19:20:02,606 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 667.9732967397579, 'y': 704.1555961621735, 'angle': 377.51196438682064, 'speed': 2.147038870254284e-267, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,616 - client - INFO - Collision detected at (667, 684)
2025-06-04 19:20:02,640 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 670.9822931271649, 'y': 713.6921542803088, 'angle': 373.6649723047179, 'speed': -6.441116610762851e-268, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,649 - client - INFO - Collision detected at (671, 694)
2025-06-04 19:20:02,674 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 668.6199051878438, 'y': 703.9752039756016, 'angle': 377.0264560646923, 'speed': 1.9323349832288553e-268, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,684 - client - INFO - Collision detected at (668, 684)
2025-06-04 19:20:02,707 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 671.547984471061, 'y': 713.5369167777723, 'angle': 378.6796083993589, 'speed': -5.7970049496865655e-269, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,717 - client - INFO - Collision detected at (671, 694)
2025-06-04 19:20:02,741 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 668.3452787799469, 'y': 704.0636556573288, 'angle': 381.0307276720608, 'speed': 1.7391014849059697e-269, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,750 - client - INFO - Collision detected at (666, 684)
2025-06-04 19:20:02,775 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 671.9339121122438, 'y': 713.3975568142047, 'angle': 383.3398483374284, 'speed': -5.217304454717909e-270, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,784 - client - INFO - Collision detected at (669, 693)
2025-06-04 19:20:02,809 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 667.9721222780822, 'y': 704.2158237909713, 'angle': 384.6342287004769, 'speed': 1.5651913364153727e-270, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,818 - client - INFO - Collision detected at (665, 684)
2025-06-04 19:20:02,843 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 672.1403097233192, 'y': 713.305720018177, 'angle': 386.75568527736715, 'speed': -4.695574009246118e-271, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,852 - client - INFO - Collision detected at (669, 693)
2025-06-04 19:20:02,878 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 667.6384901723542, 'y': 704.3763515785532, 'angle': 382.11445049183357, 'speed': 1.4086722027738354e-271, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,885 - client - INFO - Collision detected at (666, 684)
2025-06-04 19:20:02,911 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 671.4030172816479, 'y': 713.6407099288867, 'angle': 383.26500396825924, 'speed': -4.2260166083215064e-272, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,919 - client - INFO - Collision detected at (668, 694)
2025-06-04 19:20:02,945 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 667.4532247344287, 'y': 704.4538095357219, 'angle': 382.2979252797665, 'speed': 1.2678049824964519e-272, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,952 - client - INFO - Collision detected at (665, 684)
2025-06-04 19:20:02,979 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 671.247399157601, 'y': 713.7060655009741, 'angle': 387.21224821290747, 'speed': -3.8034149474893555e-273, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:02,986 - client - INFO - Collision detected at (667, 694)
2025-06-04 19:20:03,012 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 666.6745694369486, 'y': 704.8128530135814, 'angle': 389.890295347896, 'speed': 1.1410244842468066e-273, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:03,019 - client - INFO - Collision detected at (663, 685)
2025-06-04 19:20:03,046 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 671.6579285968065, 'y': 713.4826933514341, 'angle': 388.0506321901156, 'speed': -3.4230734527404197e-274, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:03,053 - client - INFO - Collision detected at (668, 693)
2025-06-04 19:20:03,080 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 666.9554626962621, 'y': 704.6573426811085, 'angle': 384.7265444996704, 'speed': 1.0269220358221259e-274, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:03,086 - client - INFO - Collision detected at (664, 685)
2025-06-04 19:20:03,113 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 671.138290486414, 'y': 713.7405112735069, 'angle': 384.7343809350847, 'speed': -3.0807661074663776e-275, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:03,119 - client - INFO - Collision detected at (668, 694)
2025-06-04 19:20:03,147 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 666.9542204169403, 'y': 704.657914857628, 'angle': 385.52265166273037, 'speed': 9.242298322399132e-276, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:03,153 - client - INFO - Collision detected at (664, 685)
2025-06-04 19:20:03,181 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 671.262848095897, 'y': 713.6820894749617, 'angle': 382.66616000326815, 'speed': -2.7726894967197394e-276, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:03,186 - client - INFO - Collision detected at (669, 694)
2025-06-04 19:20:03,215 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 667.4092890903025, 'y': 704.4544092144411, 'angle': 387.1884553766287, 'speed': 8.318068490159217e-277, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:03,220 - client - INFO - Collision detected at (663, 684)
2025-06-04 19:20:03,249 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 671.9784253948586, 'y': 713.3495198618915, 'angle': 384.1137471457638, 'speed': -2.495420547047765e-277, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:03,255 - client - INFO - Collision detected at (669, 693)
2025-06-04 19:20:03,284 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 667.8929824038605, 'y': 704.2221349369909, 'angle': 386.38664862529885, 'speed': 7.486261641143295e-278, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:03,288 - client - INFO - Collision detected at (665, 684)
2025-06-04 19:20:03,317 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 672.3371958113742, 'y': 713.180313724472, 'angle': 381.9769322902303, 'speed': -2.2458784923429882e-278, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:03,322 - client - INFO - Collision detected at (670, 693)
2025-06-04 19:20:03,351 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 668.594915312151, 'y': 703.9069466625502, 'angle': 379.29623919613283, 'speed': 6.737635477028964e-279, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:03,355 - client - INFO - Collision detected at (668, 684)
2025-06-04 19:20:03,385 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 671.8993869609344, 'y': 713.3451915800329, 'angle': 377.5418582189342, 'speed': -2.021290643108689e-279, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:03,388 - client - INFO - Collision detected at (671, 693)
2025-06-04 19:20:03,419 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 668.8854153283972, 'y': 703.8102046897293, 'angle': 375.81086042150656, 'speed': 6.063871929326067e-280, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:03,422 - client - INFO - Collision detected at (668, 684)
2025-06-04 19:20:03,453 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 671.6099883285593, 'y': 713.4318834396558, 'angle': 377.4518759248113, 'speed': -1.8191615787978203e-280, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:03,456 - client - INFO - Collision detected at (671, 693)
2025-06-04 19:20:03,487 - client - INFO - Получено состояние: {'players': {'0': {'nickname': 'Player', 'car': {'x': 668.6109949699126, 'y': 703.8921749097901, 'angle': 377.05760654354276, 'speed': 5.457484736393461e-281, 'color': 'light_blue', 'start_x': 180, 'start_y': 200}}}, 'obstacles': [{'x': 100, 'y': 100, 'width': 50, 'height': 200}, {'x': 300, 'y': 300, 'width': 200, 'height': 50}, {'x': 600, 'y': 150, 'width': 50, 'height': 150}], 'game_active': True, 'countdown': None, 'players_ready': {'0': True}, 'race_start_time': 1749053972.9306345, 'winner': None, 'race_finished': False}
2025-06-04 19:20:03,490 - client - INFO - Collision detected at (668, 684)
